WOJEWÓDZTWO,STAN NA DZIEŃ,LICZBA WNIOSKÓW [tys.],KOBIETY <18 [%],KOBIETY 18-65 [%],KOBIETY >65 [%],MĘŻCZYŹNI <18 [%],MĘŻCZYŹNI 18-65 [%],MĘŻCZYŹNI >65 [%]
ŚWIĘTOKRZYSKIE,30-07-2022,21.16,21.9,46.1,2.9,22.6,5.6,0.8
ŚWIĘTOKRZYSKIE,01-08-2022,21.21,21.9,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,02-08-2022,21.26,21.8,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,03-08-2022,21.3,21.8,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,04-08-2022,21.32,21.8,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,05-08-2022,21.35,21.8,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,06-08-2022,21.35,21.8,46.1,2.9,22.6,5.7,0.8
ŚWIĘTOKRZYSKIE,08-08-2022,21.42,21.7,46.2,3.0,22.5,5.8,0.8
ŚWIĘTOKRZYSKIE,09-08-2022,21.47,21.7,46.2,2.9,22.5,5.8,0.8
ŚWIĘTOKRZYSKIE,10-08-2022,21.49,21.7,46.2,2.9,22.5,5.8,0.8
ŚWIĘTOKRZYSKIE,11-08-2022,21.54,21.7,46.2,3.0,22.5,5.9,0.8
ŚWIĘTOKRZYSKIE,12-08-2022,21.57,21.7,46.2,3.0,22.5,5.9,0.8
ŚWIĘTOKRZYSKIE,13-08-2022,21.57,21.7,46.2,3.0,22.5,5.9,0.8
ŚWIĘTOKRZYSKIE,16-08-2022,21.65,21.7,46.1,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,17-08-2022,21.7,21.7,46.2,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,18-08-2022,21.74,21.7,46.2,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,19-08-2022,21.76,21.6,46.2,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,20-08-2022,21.76,21.6,46.2,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,22-08-2022,21.81,21.6,46.2,3.0,22.4,6.0,0.8
ŚWIĘTOKRZYSKIE,23-08-2022,21.84,21.6,46.2,3.0,22.4,6.1,0.8
ŚWIĘTOKRZYSKIE,24-08-2022,21.89,21.6,46.2,3.0,22.3,6.1,0.8
ŚWIĘTOKRZYSKIE,25-08-2022,21.93,21.6,46.2,3.0,22.4,6.1,0.8
ŚWIĘTOKRZYSKIE,26-08-2022,21.96,21.6,46.2,3.0,22.4,6.1,0.8
ŚWIĘTOKRZYSKIE,27-08-2022,21.96,21.6,46.2,3.0,22.4,6.1,0.8
ŚWIĘTOKRZYSKIE,29-08-2022,22.04,21.6,46.2,3.0,22.3,6.1,0.8
ŚWIĘTOKRZYSKIE,30-08-2022,22.08,21.6,46.2,3.0,22.3,6.1,0.8
WARMIŃSKO-MAZURSKIE,14-03-2022,0.01,20.0,40.0,10.0,20.0,10.0,0.0
WARMIŃSKO-MAZURSKIE,15-03-2022,0.04,22.7,50.0,4.5,18.2,4.5,0.0
WARMIŃSKO-MAZURSKIE,16-03-2022,1.2,22.2,48.8,2.2,22.8,3.4,0.6
WARMIŃSKO-MAZURSKIE,17-03-2022,2.69,24.3,46.6,2.1,23.6,3.0,0.4
WARMIŃSKO-MAZURSKIE,18-03-2022,4.17,24.4,46.4,2.3,23.7,2.8,0.4
WARMIŃSKO-MAZURSKIE,19-03-2022,4.46,24.4,46.3,2.3,23.8,2.8,0.4
WARMIŃSKO-MAZURSKIE,20-03-2022,4.46,24.4,46.3,2.3,23.8,2.8,0.4
WARMIŃSKO-MAZURSKIE,21-03-2022,6.16,24.5,45.8,2.4,23.9,2.9,0.5
WARMIŃSKO-MAZURSKIE,22-03-2022,7.78,24.6,45.4,2.4,24.0,3.0,0.5
WARMIŃSKO-MAZURSKIE,23-03-2022,9.21,24.6,45.1,2.5,24.1,3.1,0.6
WARMIŃSKO-MAZURSKIE,24-03-2022,10.51,24.9,44.9,2.4,24.0,3.2,0.6
WARMIŃSKO-MAZURSKIE,25-03-2022,11.7,24.8,44.8,2.4,24.0,3.3,0.6
WARMIŃSKO-MAZURSKIE,26-03-2022,11.96,24.9,44.7,2.4,24.1,3.3,0.6
WARMIŃSKO-MAZURSKIE,27-03-2022,11.97,24.8,44.7,2.4,24.1,3.3,0.6
WARMIŃSKO-MAZURSKIE,28-03-2022,13.36,24.9,44.6,2.5,24.0,3.3,0.6
WARMIŃSKO-MAZURSKIE,29-03-2022,14.59,24.9,44.5,2.5,24.0,3.4,0.7
WARMIŃSKO-MAZURSKIE,30-03-2022,15.68,24.8,44.4,2.6,24.1,3.5,0.7
WARMIŃSKO-MAZURSKIE,31-03-2022,16.59,24.8,44.4,2.5,24.1,3.5,0.7
WARMIŃSKO-MAZURSKIE,01-04-2022,17.27,24.6,44.5,2.6,24.0,3.6,0.7
WARMIŃSKO-MAZURSKIE,02-04-2022,17.53,24.6,44.4,2.7,24.0,3.6,0.7
WARMIŃSKO-MAZURSKIE,03-04-2022,17.53,24.6,44.4,2.7,24.0,3.6,0.7
WARMIŃSKO-MAZURSKIE,04-04-2022,18.14,24.5,44.4,2.7,23.9,3.7,0.7
WARMIŃSKO-MAZURSKIE,05-04-2022,18.66,24.5,44.4,2.7,23.9,3.7,0.7
WARMIŃSKO-MAZURSKIE,06-04-2022,19.1,24.5,44.5,2.8,23.8,3.7,0.7
WARMIŃSKO-MAZURSKIE,07-04-2022,19.52,24.5,44.5,2.8,23.8,3.7,0.7
WARMIŃSKO-MAZURSKIE,08-04-2022,19.78,24.5,44.5,2.8,23.7,3.8,0.7
WARMIŃSKO-MAZURSKIE,09-04-2022,19.79,24.5,44.5,2.8,23.7,3.8,0.7
WARMIŃSKO-MAZURSKIE,10-04-2022,19.79,24.5,44.5,2.8,23.7,3.8,0.7
WARMIŃSKO-MAZURSKIE,11-04-2022,20.2,24.4,44.6,2.8,23.6,3.8,0.7
WARMIŃSKO-MAZURSKIE,12-04-2022,20.52,24.4,44.6,2.8,23.6,3.9,0.7
WARMIŃSKO-MAZURSKIE,13-04-2022,20.78,24.3,44.7,2.8,23.5,3.9,0.7
WARMIŃSKO-MAZURSKIE,14-04-2022,20.97,24.3,44.7,2.8,23.5,3.9,0.7
WARMIŃSKO-MAZURSKIE,15-04-2022,21.08,24.3,44.7,2.8,23.5,3.9,0.8
WARMIŃSKO-MAZURSKIE,16-04-2022,21.08,24.3,44.7,2.8,23.5,3.9,0.8
WARMIŃSKO-MAZURSKIE,19-04-2022,21.35,24.3,44.7,2.9,23.4,4.0,0.8
WARMIŃSKO-MAZURSKIE,20-04-2022,21.62,24.3,44.8,2.9,23.3,4.0,0.8
WARMIŃSKO-MAZURSKIE,21-04-2022,21.82,24.3,44.8,2.9,23.3,4.0,0.8
WARMIŃSKO-MAZURSKIE,22-04-2022,21.97,24.2,44.8,2.9,23.3,4.1,0.8
WARMIŃSKO-MAZURSKIE,23-04-2022,21.97,24.2,44.8,2.9,23.3,4.1,0.8
WARMIŃSKO-MAZURSKIE,25-04-2022,22.18,24.1,44.9,2.9,23.2,4.1,0.8
WARMIŃSKO-MAZURSKIE,26-04-2022,22.37,24.1,44.9,2.9,23.2,4.2,0.8
WARMIŃSKO-MAZURSKIE,27-04-2022,22.5,24.1,44.8,2.9,23.2,4.2,0.8
WARMIŃSKO-MAZURSKIE,28-04-2022,22.58,24.1,44.8,2.9,23.2,4.2,0.8
WARMIŃSKO-MAZURSKIE,29-04-2022,22.68,24.0,44.9,2.9,23.2,4.2,0.8
WARMIŃSKO-MAZURSKIE,30-04-2022,22.68,24.0,44.9,2.9,23.2,4.2,0.8
WARMIŃSKO-MAZURSKIE,02-05-2022,22.72,24.0,44.9,2.9,23.2,4.3,0.8
WARMIŃSKO-MAZURSKIE,04-05-2022,22.86,24.0,44.9,2.9,23.1,4.3,0.8
WARMIŃSKO-MAZURSKIE,05-05-2022,22.97,23.9,44.9,2.9,23.1,4.3,0.8
WARMIŃSKO-MAZURSKIE,06-05-2022,23.01,23.9,45.0,2.9,23.1,4.4,0.8
WARMIŃSKO-MAZURSKIE,07-05-2022,23.01,23.9,45.0,2.9,23.1,4.4,0.8
WARMIŃSKO-MAZURSKIE,08-05-2022,23.01,23.9,45.0,2.9,23.1,4.4,0.8
WARMIŃSKO-MAZURSKIE,09-05-2022,23.13,23.8,45.0,2.9,23.0,4.4,0.8
WARMIŃSKO-MAZURSKIE,10-05-2022,23.2,23.8,45.0,2.9,23.0,4.4,0.8
WARMIŃSKO-MAZURSKIE,11-05-2022,23.27,23.8,45.0,2.9,23.0,4.4,0.8
WARMIŃSKO-MAZURSKIE,12-05-2022,23.32,23.8,45.0,2.9,23.0,4.5,0.8
WARMIŃSKO-MAZURSKIE,13-05-2022,23.37,23.8,45.0,2.9,23.0,4.5,0.8
WARMIŃSKO-MAZURSKIE,14-05-2022,23.37,23.8,45.0,2.9,23.0,4.5,0.8
WARMIŃSKO-MAZURSKIE,16-05-2022,23.42,23.8,45.0,2.9,23.0,4.5,0.8
WARMIŃSKO-MAZURSKIE,17-05-2022,23.48,23.7,45.0,2.9,23.0,4.5,0.8
WARMIŃSKO-MAZURSKIE,18-05-2022,23.54,23.7,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,19-05-2022,23.59,23.7,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,20-05-2022,23.61,23.7,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,21-05-2022,23.61,23.7,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,22-05-2022,23.61,23.7,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,23-05-2022,23.72,23.6,45.1,2.9,22.9,4.6,0.8
WARMIŃSKO-MAZURSKIE,24-05-2022,23.76,23.6,45.2,2.9,22.8,4.6,0.8
WARMIŃSKO-MAZURSKIE,25-05-2022,23.81,23.6,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,26-05-2022,23.84,23.6,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,27-05-2022,23.88,23.6,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,28-05-2022,23.88,23.6,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,29-05-2022,23.88,23.6,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,30-05-2022,23.96,23.5,45.2,2.9,22.8,4.7,0.8
WARMIŃSKO-MAZURSKIE,31-05-2022,24.03,23.5,45.3,2.9,22.7,4.8,0.8
WARMIŃSKO-MAZURSKIE,01-06-2022,24.08,23.5,45.3,2.9,22.7,4.8,0.8
WARMIŃSKO-MAZURSKIE,02-06-2022,24.13,23.4,45.3,2.9,22.7,4.8,0.8
WARMIŃSKO-MAZURSKIE,03-06-2022,24.16,23.4,45.3,2.9,22.7,4.9,0.8
WARMIŃSKO-MAZURSKIE,04-06-2022,24.16,23.4,45.3,2.9,22.7,4.9,0.8
WARMIŃSKO-MAZURSKIE,05-06-2022,24.16,23.4,45.3,2.9,22.7,4.9,0.8
WARMIŃSKO-MAZURSKIE,06-06-2022,24.22,23.4,45.3,2.9,22.6,4.9,0.8
WARMIŃSKO-MAZURSKIE,07-06-2022,24.27,23.4,45.4,2.9,22.6,4.9,0.8
WARMIŃSKO-MAZURSKIE,08-06-2022,24.32,23.3,45.4,2.9,22.6,4.9,0.8
WARMIŃSKO-MAZURSKIE,09-06-2022,24.36,23.3,45.4,2.9,22.6,5.0,0.8
WARMIŃSKO-MAZURSKIE,10-06-2022,24.38,23.3,45.4,2.9,22.6,5.0,0.8
WARMIŃSKO-MAZURSKIE,11-06-2022,24.38,23.3,45.4,2.9,22.6,5.0,0.8
WARMIŃSKO-MAZURSKIE,12-06-2022,24.38,23.3,45.4,2.9,22.6,5.0,0.8
WARMIŃSKO-MAZURSKIE,13-06-2022,24.44,23.3,45.4,2.9,22.5,5.0,0.8
WARMIŃSKO-MAZURSKIE,14-06-2022,24.48,23.3,45.4,2.9,22.5,5.0,0.8
WARMIŃSKO-MAZURSKIE,15-06-2022,24.51,23.3,45.4,2.9,22.5,5.1,0.8
WARMIŃSKO-MAZURSKIE,17-06-2022,24.55,23.3,45.4,2.9,22.5,5.1,0.8
WARMIŃSKO-MAZURSKIE,18-06-2022,24.55,23.3,45.4,2.9,22.5,5.1,0.8
WARMIŃSKO-MAZURSKIE,20-06-2022,24.64,23.2,45.5,2.9,22.4,5.1,0.8
WARMIŃSKO-MAZURSKIE,21-06-2022,24.72,23.2,45.5,2.9,22.4,5.2,0.8
WARMIŃSKO-MAZURSKIE,22-06-2022,24.77,23.1,45.6,2.9,22.3,5.2,0.8
WARMIŃSKO-MAZURSKIE,23-06-2022,24.81,23.1,45.6,2.9,22.3,5.2,0.8
WARMIŃSKO-MAZURSKIE,24-06-2022,24.86,23.1,45.6,2.9,22.3,5.2,0.8
WARMIŃSKO-MAZURSKIE,25-06-2022,24.86,23.1,45.6,2.9,22.3,5.2,0.8
WARMIŃSKO-MAZURSKIE,27-06-2022,24.9,23.1,45.6,2.9,22.3,5.3,0.8
WARMIŃSKO-MAZURSKIE,28-06-2022,24.94,23.1,45.7,2.9,22.3,5.3,0.9
WARMIŃSKO-MAZURSKIE,29-06-2022,24.98,23.1,45.7,2.9,22.3,5.3,0.8
WARMIŃSKO-MAZURSKIE,30-06-2022,25.03,23.0,45.7,2.9,22.2,5.3,0.8
WARMIŃSKO-MAZURSKIE,01-07-2022,25.07,23.0,45.7,2.9,22.2,5.3,0.8
WARMIŃSKO-MAZURSKIE,02-07-2022,25.07,23.0,45.7,2.9,22.2,5.3,0.8
WARMIŃSKO-MAZURSKIE,04-07-2022,25.13,23.0,45.7,2.9,22.2,5.3,0.8
WARMIŃSKO-MAZURSKIE,05-07-2022,25.18,23.0,45.7,2.9,22.2,5.4,0.8
WARMIŃSKO-MAZURSKIE,06-07-2022,25.22,23.0,45.7,2.9,22.2,5.4,0.8
WARMIŃSKO-MAZURSKIE,07-07-2022,25.26,23.0,45.7,2.9,22.2,5.4,0.8
WARMIŃSKO-MAZURSKIE,08-07-2022,25.29,23.0,45.7,2.9,22.2,5.4,0.8
WARMIŃSKO-MAZURSKIE,09-07-2022,25.29,23.0,45.7,2.9,22.2,5.4,0.8
WARMIŃSKO-MAZURSKIE,11-07-2022,25.33,23.0,45.7,2.9,22.1,5.4,0.8
WARMIŃSKO-MAZURSKIE,12-07-2022,25.38,22.9,45.8,2.9,22.1,5.5,0.8
WARMIŃSKO-MAZURSKIE,13-07-2022,25.44,22.9,45.7,2.9,22.2,5.5,0.8
WARMIŃSKO-MAZURSKIE,14-07-2022,25.49,22.9,45.7,2.9,22.2,5.5,0.8
WARMIŃSKO-MAZURSKIE,15-07-2022,25.51,22.9,45.7,2.9,22.2,5.5,0.8
WARMIŃSKO-MAZURSKIE,16-07-2022,25.51,22.9,45.7,2.9,22.2,5.5,0.8
WARMIŃSKO-MAZURSKIE,18-07-2022,25.56,22.8,45.8,2.9,22.1,5.6,0.8
WARMIŃSKO-MAZURSKIE,19-07-2022,25.6,22.8,45.7,2.9,22.1,5.6,0.8
WARMIŃSKO-MAZURSKIE,20-07-2022,25.64,22.8,45.7,2.9,22.1,5.6,0.8
WARMIŃSKO-MAZURSKIE,21-07-2022,25.68,22.8,45.8,2.9,22.1,5.6,0.8
WARMIŃSKO-MAZURSKIE,22-07-2022,25.71,22.8,45.7,2.9,22.1,5.7,0.8
WARMIŃSKO-MAZURSKIE,23-07-2022,25.71,22.8,45.7,2.9,22.1,5.7,0.8
WARMIŃSKO-MAZURSKIE,25-07-2022,25.78,22.8,45.7,2.9,22.1,5.7,0.8
WARMIŃSKO-MAZURSKIE,26-07-2022,25.82,22.8,45.7,2.9,22.1,5.7,0.8
WARMIŃSKO-MAZURSKIE,27-07-2022,25.86,22.8,45.7,2.9,22.1,5.7,0.8
WARMIŃSKO-MAZURSKIE,28-07-2022,25.89,22.7,45.7,2.9,22.1,5.8,0.8
WARMIŃSKO-MAZURSKIE,29-07-2022,25.92,22.7,45.7,2.9,22.0,5.8,0.8
WARMIŃSKO-MAZURSKIE,30-07-2022,25.92,22.7,45.7,2.9,22.0,5.8,0.8
WARMIŃSKO-MAZURSKIE,01-08-2022,25.99,22.7,45.7,2.9,22.0,5.8,0.8
WARMIŃSKO-MAZURSKIE,02-08-2022,26.05,22.7,45.7,2.9,22.0,5.9,0.8
WARMIŃSKO-MAZURSKIE,03-08-2022,26.09,22.7,45.7,2.9,22.0,5.9,0.8
WARMIŃSKO-MAZURSKIE,04-08-2022,26.13,22.7,45.7,2.9,22.0,5.9,0.9
WARMIŃSKO-MAZURSKIE,05-08-2022,26.14,22.6,45.7,2.9,22.0,5.9,0.9
WARMIŃSKO-MAZURSKIE,06-08-2022,26.14,22.6,45.7,2.9,22.0,5.9,0.9
WARMIŃSKO-MAZURSKIE,08-08-2022,26.21,22.6,45.7,2.9,22.0,5.9,0.9
WARMIŃSKO-MAZURSKIE,09-08-2022,26.25,22.6,45.7,2.9,22.0,6.0,0.8
WARMIŃSKO-MAZURSKIE,10-08-2022,26.3,22.6,45.7,2.9,21.9,6.0,0.8
WARMIŃSKO-MAZURSKIE,11-08-2022,26.34,22.6,45.8,2.9,21.9,6.0,0.8
WARMIŃSKO-MAZURSKIE,12-08-2022,26.36,22.6,45.8,2.9,21.9,6.0,0.8
WARMIŃSKO-MAZURSKIE,13-08-2022,26.36,22.6,45.8,2.9,21.9,6.0,0.8
WARMIŃSKO-MAZURSKIE,16-08-2022,26.45,22.5,45.8,2.9,21.9,6.1,0.8
WARMIŃSKO-MAZURSKIE,17-08-2022,26.52,22.5,45.8,2.9,21.9,6.1,0.8
WARMIŃSKO-MAZURSKIE,18-08-2022,26.56,22.5,45.8,2.9,21.9,6.1,0.8
WARMIŃSKO-MAZURSKIE,19-08-2022,26.59,22.5,45.8,2.9,21.9,6.2,0.8
WARMIŃSKO-MAZURSKIE,20-08-2022,26.59,22.5,45.8,2.9,21.9,6.2,0.8
WARMIŃSKO-MAZURSKIE,22-08-2022,26.68,22.5,45.8,2.9,21.8,6.2,0.8
WARMIŃSKO-MAZURSKIE,23-08-2022,26.72,22.4,45.8,2.9,21.8,6.2,0.8
WARMIŃSKO-MAZURSKIE,24-08-2022,26.77,22.4,45.7,2.9,21.8,6.3,0.8
WARMIŃSKO-MAZURSKIE,25-08-2022,26.81,22.4,45.7,2.9,21.8,6.3,0.8
WARMIŃSKO-MAZURSKIE,26-08-2022,26.84,22.4,45.8,2.9,21.8,6.3,0.8
WARMIŃSKO-MAZURSKIE,27-08-2022,26.84,22.4,45.8,2.9,21.8,6.3,0.8
WARMIŃSKO-MAZURSKIE,29-08-2022,26.9,22.4,45.8,2.9,21.8,6.3,0.8
WARMIŃSKO-MAZURSKIE,30-08-2022,26.93,22.4,45.8,2.9,21.8,6.3,0.8
WIELKOPOLSKIE,14-03-2022,0.01,22.2,44.4,0.0,22.2,11.1,0.0
WIELKOPOLSKIE,15-03-2022,0.03,28.1,37.5,0.0,31.2,3.1,0.0
WIELKOPOLSKIE,16-03-2022,2.66,23.3,48.0,1.8,24.0,2.6,0.4
WIELKOPOLSKIE,17-03-2022,6.68,24.4,46.5,1.8,24.1,2.7,0.5
WIELKOPOLSKIE,18-03-2022,10.78,24.9,46.0,2.0,24.1,2.6,0.5
WIELKOPOLSKIE,19-03-2022,11.44,25.0,45.8,1.9,24.1,2.6,0.5
WIELKOPOLSKIE,20-03-2022,11.53,25.0,45.8,1.9,24.1,2.6,0.5
WIELKOPOLSKIE,21-03-2022,16.69,24.7,45.5,2.0,24.6,2.7,0.5
WIELKOPOLSKIE,22-03-2022,21.66,24.8,45.3,2.0,24.8,2.6,0.5
WIELKOPOLSKIE,23-03-2022,26.58,24.8,45.1,2.0,24.9,2.7,0.5
WIELKOPOLSKIE,24-03-2022,31.14,24.9,45.2,2.0,24.7,2.7,0.5
WIELKOPOLSKIE,25-03-2022,35.45,24.8,45.2,2.1,24.7,2.8,0.5
WIELKOPOLSKIE,26-03-2022,36.68,24.8,45.2,2.1,24.7,2.8,0.5
WIELKOPOLSKIE,27-03-2022,36.74,24.8,45.1,2.1,24.7,2.8,0.5
WIELKOPOLSKIE,28-03-2022,41.61,24.8,45.1,2.1,24.7,2.8,0.5
WIELKOPOLSKIE,29-03-2022,46.09,24.7,45.2,2.2,24.5,2.9,0.5
WIELKOPOLSKIE,30-03-2022,50.45,24.7,45.1,2.2,24.5,3.0,0.5
WIELKOPOLSKIE,31-03-2022,54.52,24.7,45.1,2.1,24.5,3.1,0.5
WIELKOPOLSKIE,01-04-2022,58.02,24.7,45.1,2.1,24.4,3.1,0.5
WIELKOPOLSKIE,02-04-2022,59.05,24.7,45.1,2.1,24.4,3.1,0.5
WIELKOPOLSKIE,03-04-2022,59.05,24.7,45.1,2.1,24.4,3.1,0.5
WIELKOPOLSKIE,04-04-2022,62.56,24.6,45.1,2.2,24.4,3.2,0.5
WIELKOPOLSKIE,05-04-2022,65.9,24.5,45.2,2.2,24.3,3.2,0.5
WIELKOPOLSKIE,06-04-2022,69.16,24.5,45.2,2.2,24.3,3.2,0.6
WIELKOPOLSKIE,07-04-2022,72.23,24.4,45.3,2.2,24.2,3.3,0.6
WIELKOPOLSKIE,08-04-2022,75.09,24.4,45.3,2.3,24.1,3.3,0.6
WIELKOPOLSKIE,09-04-2022,75.68,24.4,45.3,2.3,24.1,3.4,0.6
WIELKOPOLSKIE,10-04-2022,75.68,24.4,45.3,2.3,24.1,3.4,0.6
WIELKOPOLSKIE,11-04-2022,78.59,24.3,45.4,2.3,24.0,3.4,0.6
WIELKOPOLSKIE,12-04-2022,81.12,24.3,45.5,2.3,24.0,3.4,0.6
WIELKOPOLSKIE,13-04-2022,83.59,24.2,45.5,2.3,23.9,3.5,0.6
WIELKOPOLSKIE,14-04-2022,85.59,24.1,45.5,2.4,23.8,3.5,0.6
WIELKOPOLSKIE,15-04-2022,87.01,24.1,45.5,2.4,23.8,3.6,0.6
WIELKOPOLSKIE,16-04-2022,87.01,24.1,45.5,2.4,23.8,3.6,0.6
WIELKOPOLSKIE,19-04-2022,88.92,24.0,45.6,2.4,23.7,3.6,0.6
WIELKOPOLSKIE,20-04-2022,90.7,24.0,45.6,2.4,23.7,3.7,0.6
WIELKOPOLSKIE,21-04-2022,92.35,23.9,45.7,2.4,23.6,3.7,0.6
WIELKOPOLSKIE,22-04-2022,93.47,23.8,45.7,2.5,23.6,3.8,0.6
WIELKOPOLSKIE,23-04-2022,93.47,23.8,45.7,2.5,23.6,3.8,0.6
WIELKOPOLSKIE,25-04-2022,94.58,23.7,45.8,2.5,23.6,3.8,0.6
WIELKOPOLSKIE,26-04-2022,95.53,23.7,45.8,2.5,23.5,3.8,0.6
WIELKOPOLSKIE,27-04-2022,96.21,23.7,45.9,2.5,23.5,3.9,0.6
WIELKOPOLSKIE,28-04-2022,96.89,23.7,45.9,2.5,23.5,3.9,0.6
WIELKOPOLSKIE,29-04-2022,97.5,23.6,45.9,2.5,23.4,3.9,0.6
WIELKOPOLSKIE,30-04-2022,97.5,23.6,45.9,2.5,23.4,3.9,0.6
WIELKOPOLSKIE,02-05-2022,97.78,23.6,45.9,2.5,23.4,3.9,0.7
WIELKOPOLSKIE,04-05-2022,98.46,23.5,45.9,2.5,23.4,4.0,0.7
WIELKOPOLSKIE,05-05-2022,99.03,23.5,45.9,2.5,23.4,4.0,0.7
WIELKOPOLSKIE,06-05-2022,99.56,23.5,46.0,2.5,23.3,4.1,0.7
WIELKOPOLSKIE,07-05-2022,99.56,23.5,46.0,2.5,23.3,4.1,0.7
WIELKOPOLSKIE,08-05-2022,99.56,23.5,46.0,2.5,23.3,4.1,0.7
WIELKOPOLSKIE,09-05-2022,100.24,23.4,46.0,2.5,23.3,4.1,0.7
WIELKOPOLSKIE,10-05-2022,100.73,23.4,46.0,2.5,23.2,4.2,0.7
WIELKOPOLSKIE,11-05-2022,101.19,23.4,46.0,2.5,23.2,4.2,0.7
WIELKOPOLSKIE,12-05-2022,101.56,23.3,46.1,2.5,23.2,4.2,0.7
WIELKOPOLSKIE,13-05-2022,101.88,23.3,46.1,2.5,23.2,4.3,0.7
WIELKOPOLSKIE,14-05-2022,101.88,23.3,46.1,2.5,23.2,4.3,0.7
WIELKOPOLSKIE,16-05-2022,102.34,23.3,46.1,2.5,23.1,4.3,0.7
WIELKOPOLSKIE,17-05-2022,102.69,23.3,46.2,2.5,23.1,4.3,0.7
WIELKOPOLSKIE,18-05-2022,102.99,23.2,46.2,2.5,23.1,4.3,0.7
WIELKOPOLSKIE,19-05-2022,103.24,23.2,46.2,2.5,23.1,4.4,0.7
WIELKOPOLSKIE,20-05-2022,103.54,23.2,46.2,2.5,23.0,4.4,0.7
WIELKOPOLSKIE,21-05-2022,103.54,23.2,46.2,2.5,23.0,4.4,0.7
WIELKOPOLSKIE,22-05-2022,103.54,23.2,46.2,2.5,23.0,4.4,0.7
WIELKOPOLSKIE,23-05-2022,103.91,23.1,46.3,2.5,23.0,4.4,0.7
WIELKOPOLSKIE,24-05-2022,104.27,23.1,46.3,2.5,23.0,4.4,0.7
WIELKOPOLSKIE,25-05-2022,104.58,23.1,46.3,2.5,22.9,4.5,0.7
WIELKOPOLSKIE,26-05-2022,104.88,23.1,46.4,2.5,22.9,4.5,0.7
WIELKOPOLSKIE,27-05-2022,105.15,23.0,46.4,2.5,22.9,4.5,0.7
WIELKOPOLSKIE,28-05-2022,105.15,23.0,46.4,2.5,22.9,4.5,0.7
WIELKOPOLSKIE,29-05-2022,105.15,23.0,46.4,2.5,22.9,4.5,0.7
WIELKOPOLSKIE,30-05-2022,105.54,23.0,46.4,2.5,22.8,4.6,0.7
WIELKOPOLSKIE,31-05-2022,105.9,23.0,46.4,2.5,22.8,4.6,0.7
WIELKOPOLSKIE,01-06-2022,106.17,22.9,46.5,2.5,22.8,4.6,0.7
WIELKOPOLSKIE,02-06-2022,106.44,22.9,46.5,2.5,22.7,4.7,0.7
WIELKOPOLSKIE,03-06-2022,106.7,22.9,46.5,2.5,22.7,4.7,0.7
WIELKOPOLSKIE,04-06-2022,106.7,22.9,46.5,2.5,22.7,4.7,0.7
WIELKOPOLSKIE,05-06-2022,106.7,22.9,46.5,2.5,22.7,4.7,0.7
WIELKOPOLSKIE,06-06-2022,107.09,22.8,46.6,2.5,22.7,4.7,0.7
WIELKOPOLSKIE,07-06-2022,107.4,22.8,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,08-06-2022,107.68,22.8,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,09-06-2022,107.9,22.8,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,10-06-2022,108.1,22.7,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,11-06-2022,108.1,22.7,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,12-06-2022,108.1,22.7,46.6,2.5,22.6,4.8,0.7
WIELKOPOLSKIE,13-06-2022,108.44,22.7,46.7,2.5,22.6,4.9,0.7
WIELKOPOLSKIE,14-06-2022,108.68,22.7,46.7,2.5,22.6,4.9,0.7
WIELKOPOLSKIE,15-06-2022,108.91,22.7,46.7,2.5,22.5,4.9,0.7
WIELKOPOLSKIE,17-06-2022,109.0,22.6,46.7,2.5,22.5,4.9,0.7
WIELKOPOLSKIE,18-06-2022,109.0,22.6,46.7,2.5,22.5,4.9,0.7
